ConversationID,occurredDate,conversationType,notesLength,emoticon,notes
520167a9e4b056530e63380d,8/6/13 21:16,Client,207,,"Hi , I saw this quote and thought I would pass it along to you""""Living a healthy lifestyle will only deprive you of poor health, lethargy and fat"""".  ~ Jill Johnson   Keep up the awesome effort!"
520167a9e4b056530e63380d,8/6/13 21:16,Client,162,,"Nice!  Something I like to say to people who are trying to get me eat something I don't want to eat while urging """"You deserve it"""" is """"No, I deserve to be healthy"""""
520167a9e4b056530e63380d,8/6/13 21:16,Client,27,,I love that!  Good on you!!
520836eae4b056530e5d1959,8/12/13 1:14,ExerciseLog,34,,Holy Cow !!  Great job!!!
520a4d34e4b056530e63398a,8/13/13 15:13,Client,153,,"HI , Wanted to stop by and wish you a very good week.  Another great weigh in!Keep up the amazing progress.  I am here if you need anything!"
520a4d34e4b056530e63398a,8/13/13 15:13,Client,115,,Thanks !  Will be leaving Thursday to go out of town for a funeral so you won't see me posting for a few days.
520a4d34e4b056530e63398a,8/13/13 15:13,Client,100,,", Sorry to hear about your loss.  Thanks for the update. Take care.  Do the best you can."
52138406e4b056530e633b14,8/20/13 14:58,Client,298,,"Hi , I am thinking you are probably back home now.  The last two weeks are only a minor setback according to the scale. How are you feeling?  Do you feel your pointed in the right direction and following through successfully? Wishing you a great week! Reach out if you need anything."
52138406e4b056530e633b14,8/20/13 14:58,Client,467,,"Looking forward to getting back into my regular routine.  Was planning on swimming this afternoon but it's raining (which is a GOOD thing), so I'll bike again instead.One thing I've learned is that my weight can fluctuate, sometimes a pound or two, even when I'm doing everything right.  I think by seeing that over the past year, I do not get as discouraged as I used to about a one or two pound gain.  I'm sure I'll be back on track soon!Thanks for checking in!"
52138406e4b056530e633b14,8/20/13 14:58,Client,59,,I like your awareness !  Keep up the great effort!
5217eed4e4b056530e633bf4,8/23/13 23:23,Client,91,,"HI  - You are doing great!  Do you feel like you're back into your usual groove?"
5217eed4e4b056530e633bf4,8/23/13 23:23,Client,186,,"Yep, I think I'm back in the groove.  Should be good until early October when I'm going out of town for five days.  But since I'm going to Chicago, at least I'll get a lot of walking in."
522a3671e4b056530e54d8d6,9/6/13 20:09,FoodLog,17,ThumbsUp,Awesome 
52306ecfe4b056530e69074b,9/11/13 13:25,Client,282,,"Withings Status Update:Withings informed us they are doing system maintenance this morning.  There may be a delay in your scale data getting updated. We will make sure everything is up-to-date as soon as Withings completes their maintenance.Regards,Retrofit Tech Guru"
5235fdf2e4b056530e63cd93,9/15/13 18:35,Client,146,,Turns out I had a sinus infection which is probably the reason I had been feeling so tired.  Started on antibiotics and am feeling much better :-)
5235fdf2e4b056530e63cd93,9/15/13 18:35,Client,73,,Oh wow. Sorry to hear that ! I hope you are feeling better soon!
5235fdf2e4b056530e63cd93,9/15/13 18:35,Client,59,,I'm feeling better and hope to be back exercising tomorrow.
5235fdf2e4b056530e63cd93,9/15/13 18:35,Client,51,Smiley3,Awesome .  Remember to listen to your body
5238e5e2e4b056530e6915e0,9/17/13 23:31,Client,409,,"Notice of software release Friday.Retrofit will be introducing our version 2.0 online software this Friday 20th around 5PM Central time.We are rolling out a new dashboard including an all new food logger with improved mobile support. Please expect the site to be down for maintenance during this upgrade for a few hours.Stay tuned for exciting details on Friday.Regards,Retrofit Tech Guru"
5239e74ce4b056530e6922c7,9/18/13 17:49,Client,913,,"Interested in sharing your ideas?A national magazine contacted Retrofit to see if any of our clients wanted to help motivate others. They are writing a fitness article that would include first-person anecdotes on how the person incorporates gratitude and mindfulness into their workouts.For example, you may have a mantra that allows you appreciate the blessing of movement: perhaps you say a silent prayer for an ailing loved one with every mile you walk, or use positive affirmations.The writer would like to give readers the tools for turning a dreaded session into a mind-body booster that leaves her happier, more thankful, and more attuned to the wider world.The writer is with a magazine that has a target audience of women typically aged 25-50.If you would like to share your idea or know someone who does, please email me at gary@retrofitme.com.Regards,Lead Exercise Physiologist"
523cdf16e4b033fd38612194,49:42.6,Client,463,,"Welcome to your new Retrofit Dashboard.In preparation for this, I have generated an initial list of your current goals, or plan, that will be displayed on your timeline. This list captures the highest priority goals & strategies that you are working on. As you progress through your program, we will refine, add and subtract goals as appropriate.See the release notes for full details:http://wiki.retrofitme.com/display/CLIENT/Retrofit+Software+Release+Notes"
523f79e1e4b0193986228adf,9/22/13 23:14,Client,78,,Not sure I like this new format.  No where I can find to see my daily weights.
523f79e1e4b0193986228adf,9/22/13 23:14,Client,48,,You can still see your weight under the Data tab
523f79e1e4b0193986228adf,9/22/13 23:14,Client,42,,"okay, I see it, 156.4.  down 0.8 this week"
523f79e1e4b0193986228adf,9/22/13 23:14,Client,24,,That's Awesome 
52406841e4b0193986239381,9/23/13 16:11,Client,11,,156.6 today
52497eb6e4b00d2b06bab82e,37:58.5,Client,2394,,"Dear Retrofit Clients,Our recent Retrofit 2.0 upgrade has been rolled out for the past week and we hope you're enjoying the new features as much as we are!First off, I want to let you know that your feedback is critical to helping us design the best possible Retrofit experience. Thank to those of you who have shared your excitement, feedback, frustrations, thoughts and recommendations for what's working and what's not working in regards to our recent 2.0 upgrade.Second, we're listening! Our development team is already working to resolve some reported bugs that need the quickest attention. In fact, we released site updates on Monday, Wednesday and Sunday evenings this past week based on your feedback. The following items have been addressed:Added ability to log weight/steps in mobile web appFixed weight rounding (now show to one decimal place)Corrected various iOS 7 issuesCorrected various Android display issuesCorrected a few message display issues related to timezone calculationsFixed input boxes for food/exercise to automatically increase in size as neededMany of our newly released features came from the past 2 years of client learning and research on what you need to be most successful losing weight. We're purposely designing this system to be as customizable as we can because each of you need something a little different - as you've probably realized by now. I encourage you to talk to your team if something doesn't feel like it's working for you - many of the food logging features are customizable to ensure it fits into your life.And in case you're interested, here is some of the feedback we've documented and the development team is working through:Displaying start weight on timeline weight graphDisplaying daily weight and step data on timelineDisplaying weekly gains and losses (the old green-red-gray 'chiclets')Concern that food logging is more complex than it used to be and having pre-set times feels limitingWe're hard at work on these (and other) features and feedback that has come up so continue watching for the updates and make sure your personal team is aware of any feedback or improvements you have for us.Thank you for working with us to create an amazing Retrofit experience and so we can continue helping you be successful in accomplishing your weight loss goals.Best in Health,Whitney Durbinwhitney@retrofitme.com"
524c1bffe4b0110119e8c326,13:35.6,Client,396,,"Hello there! I wanted to let you know I will be out of town from Wednesday, October 2nd through Saturday, October 12th. I won't have any access to timeline or email but will be in touch as soon as I return. If you have an immediate need, feel free to contact anyone on your team or my colleague, Kristi Wise (kristi@retrofitme.com) if it's a Program Advisor issue.Have a great week!‰Û¬"
524f5b53e4b02dfa225d9459,20:35.2,Client,485,,"We updated Retrofit tonight. Some highlights:+ We now display daily weight + steps on desktop dashboard (mobile update coming next week)+ You can easily set food log entry to current time+ We swapped skip/save buttons on mobile food logger (several clients suggested this) See our release notes for full details:http://wiki.retrofitme.com/display/CLIENT/Retrofit+Software+Release+Notes#RetrofitSoftwareReleaseNotes-2.0Update2-10%2F4%2F2013Regards,Retrofit Tech Guru"
5292324ae4b0a798a7a818ae,10/6/13 16:07,Client,106,,"Spent the last three days out of town visiting my uncle.  Didn't get any exercise, 16 hours in the car :-("
5292324ae4b0a798a7a818ae,10/6/13 16:07,Client,58,,That is a long time in the car!!! Hope the trip went well.
52557543e4b0499b55d72667,10/9/13 15:24,Client,48,,Yay! BMI at 25 today.  Hope to get below soon!!!
52557543e4b0499b55d72667,10/9/13 15:24,Client,174,Star,Congratulations !!   24.9 IS considered a Healthy BMI!   keep up the awesome effort!  Good on you.  Looking forward to speaking with you this Thursday @ 11:00 am CT.
52596e9ee4b0f454f81d54d9,10/11/13 15:45,Client,35,,"Calories burned 2019, consumed 1406"
52596e9ee4b0f454f81d54d9,10/11/13 15:45,Client,17,ThumbsUp,Awesome 
5258bfc7e4b0191086f23878,19:35.9,Client,219,,"We updated Retrofit tonight. Some highlights:+ Flagging + filtering messages+ View daily steps + weight in mobileSee our release notes for full details:http://bit.ly/18VCzw3Regards,Retrofit Tech Guru"
526007f7e4b0e361ab48eab4,10/16/13 15:53,Client,40,,"Burned off 2122 calories, consumed 1641."
5261f901e4b0e361ab4bbe8c,10/18/13 3:14,Client,35,,"Calories burned 2003, consumed 1563"
5262a965e4b0e361ab4c4493,10/18/13 15:46,Client,35,,"Calories burned 2197, consumed 1687"
5261bf47e4b0e361ab4b6cdd,10/18/13 23:07,Client,151,,"Hi I thought you might find this one quite interesting. http://jamesclear.com/willpower-decision-fatigueI hope you have a great weekend!"
5261bf47e4b0e361ab4b6cdd,10/18/13 23:07,Client,317,,"Great article, rings true.  When I was working and somebody was asking me for an opinion or decision and I felt I was too tired to make a good decision, I'd tell them I'd have to get back to them because I didn't have enough brain cells left right then to consider it.  Nice to hear there's some science behind it :-)"
5261bf47e4b0e361ab4b6cdd,10/18/13 23:07,Client,60,ThumbsUp,Excellent confirmation indeed!  I'm glad you found it useful
52671480e4b0fc35fca3e217,10/23/13 0:12,Client,44,,Officially had a healthy BMI today.  24.9!!!
52671480e4b0fc35fca3e217,10/23/13 0:12,Client,107,Star,That is great !!!!   Consistency and Dedication to your goals does pay off!  Congratulations Lady!
5269dab0e4b0fc35fca78c10,10/25/13 2:42,Client,100,,"Hi  Are you getting more consistent with adding in more protein to your snacks and meals?"
5269dab0e4b0fc35fca78c10,10/25/13 2:42,Client,288,,"When I went back and looked at the protein in the things I was eating, it didn't seem to be a problem, I was getting plenty.  I know we had discussed it because I had been feeling tired all the time, but it turned out I had a sinus infection and once that was treated, my energy returned."
526d3ca7e4b0fc35fcaaec4f,10/26/13 16:17,Client,29,,Got into size 10 jeans today!
526d3ca7e4b0fc35fcaaec4f,10/26/13 16:17,Client,68,,What an awesome feeling!  This is something to be proud of 
5272afa8e4b0aa19bc3e7fd1,10/31/13 19:29,Client,362,,"Hi ,As you know, If you think about it our days are a series of habits, some good and some that could be better.  The trick to creating a lifestyle that is balanced and results in a healthy weight is a numbers game.  Consistently stringing together days and weeks where the good habits out number the bad will get you to your goal.  Happy Halloween!"
527af287e4b0eed308f9c5fb,11/7/13 1:53,Client,327,,: Call me on my cell phone for our meeting Thursday. 361-425-8315.  My cleaning lady is going to be there so I will have to talk to you out in the garage!  I don't know if you want to bother with Skype.  It hasn't worked the last two times we tried and my wifi connection is not the best in the garage (separate building).
527af287e4b0eed308f9c5fb,11/7/13 1:53,Client,75,Smiley2,Not a problem   - I will call you!  Talk to you at 11:00 am today.
527bcc93e4b0eed308faaf37,11/7/13 17:23,Client,736,,"Hi :   Here is a recap of strategies we discussed: 1.  Before leaving, map out some hotel options and check into see if they have pool and/or treadmill. 2..  Every 2-3 hours schedule stops to get out stretch your legs and get some steps in. 3.  Keep  higher calorie snacks out of your reach -  lock them in truck- take the time to think about eating it.  4..  Keep enough water in the car -   go back to mark on the bottle the time you opened the water to make sure you are monitoring water intake throughout the day.  Also, remember to bring along some things which keep your hands busy while in car!Wishing you a wonderful holiday, and ENJOY your trip!  Sounds like so much fun.  It was a pleasure to work with you!"
527cd160e4b0eed308fbc7c5,11/8/13 11:56,Client,447,,"Hey there,My name is  Plotnek and I am the Lead Behavior Coach.  As  mentioned, I will be your new Behavior Coach moving forwards.  I would like to set up at a time to meet next week. I noticed that you met with  around the middle of the day.  I was wondering if we could meet next Thursday or Friday at 11am CST.  This session will of course be comped. Please let me know what works best and I will get us scheduled.Warmly,"
527cd160e4b0eed308fbc7c5,11/8/13 11:56,Client,43,,Thursday at 11:00 am works for me.  Thanks!
5285057ee4b029af2b7c0982,11/14/13 17:16,Client,418,,"ifer:  I thought we had changed this to 11:00 am Central time, but I haven't heard from you yet.  Unfortunately, after we clarified our time, I made another appointment for noon and I have to leave the house in about 30 minutes.  Can we reschedule this?  I will be going out of town for an extended period, so can we do it when I get back -- after Dec 15.  Any day but Monday, 11 or 11:30 am Central time.  Thanks."
5285057ee4b029af2b7c0982,11/14/13 17:16,Client,220,,So glad we got to meet! Don't forget to add your Dr's appointment to your phone and have it go off everyday.  This will hopefully help you stay mindful.  I look forward to working together to help you reach your goal :).
5285057ee4b029af2b7c0982,11/14/13 17:16,Client,57,,"Dr reminder scheduled and scale put on """"to pack"""" list :-)"
5285057ee4b029af2b7c0982,11/14/13 17:16,Client,9,,Awesome!!
528ce0ace4b0b9b1e03795ea,11/20/13 16:17,Client,79,,Happy to have had a BMI consistently under 25 for the past couple of weeks!!!!!
528ce0ace4b0b9b1e03795ea,11/20/13 16:17,Client,37,,This is an awesome accomplishment :)!
5298a9bbe4b0a798a7af8afb,11/29/13 14:50,Client,128,,Didn't overdo it on Thanksgiving and at a new record low weight today!  And we're off on our vacation.  Will return December 14.
5298a9bbe4b0a798a7af8afb,11/29/13 14:50,Client,40,,LOVE THIS POST....Have a great vacation!
52a0d41ce4b0f7e8f841b1f8,12/5/13 19:29,Client,60,,Hope your enjoying your vacation .  Thinking of you
52ae8c04e4b031c6da4973d4,12/16/13 5:13,Client,255,,"Well, I'm back from vacation 2.4 pounds heavier than when I left :-(  Looking forward to getting back into a regular exercise routine although I'm going to have to get creative because swimming is between sessions and my Pilates instructor is on vacation."
52ae8c04e4b031c6da4973d4,12/16/13 5:13,Client,587,,"So nice to hear from you!No worries, you can get right back on track.  Here are some tips to help you:* Drink lots of water* Make sure to get 50 % produce at your meals.* As you are not going to be swimming and doing Pilates, aim to get as many steps in your day as possible. * Plan your meals.  Perhaps check-out some new recipes. Skinnytaste.com is a great free website that has tons of low-fat options.* Make sure to get your snacks in so that you are not too hungry going into meals. Remember, think protein and produce.Looking forward to connecting later in the week!"
52b4c48ae4b0c9c51207e4c6,12/20/13 22:28,Client,35,,Began logging food on Fitbit today.
52b4c48ae4b0c9c51207e4c6,12/20/13 22:28,Client,40,,Great way to make sure you are on track!
52b6183ee4b0c9c512088b39,12/21/13 22:37,Client,679,,"Hey ,So glad we got to catch up following your vacation....As the holidays are quickly approaching, here are just some thoughts to make them the best ever for you - Enjoy the holidays with a sense of LOVE: *Decide when you wake up, what will I LOVE to do today? Choose an activity that you LOVE, maybe with someone that you LOVE, maybe LOVE the peace and quiet of enjoying yourself. *Decide what meal you will have a treat. It is the holidays. Eat (or drink :) what you LOVE, but be choosey - not everything you just like. *LOVE yourself for committing to your health, to your Retrofit plan, to a brighter, lighter, year ahead! Happy and Healthy always, "
52b618d2e4b0c9c512088ba2,12/21/13 22:40,Client,187,,"Doing some end of the year """"pruning"""" of my closets for things to donate to Goodwill.  It's great to be able to pull out clothes that are too big, rather than those that are too small. :-)"
52b618d2e4b0c9c512088ba2,12/21/13 22:40,Client,46,,Yes it is! Great way to start the year off :).
52b766c3e4b0a5f47f853c03,12/22/13 22:25,Client,32,,Yay!  1.3 pounds lost this week!
52b766c3e4b0a5f47f853c03,12/22/13 22:25,Client,10,,LOVE it!!!
52bcacfce4b0a5f47f87fb5f,12/26/13 22:26,Client,64,,"Hope you had a nice Holiday  :).Thinking of you,"
52bcacfce4b0a5f47f87fb5f,12/26/13 22:26,Client,88,Smiley3,"We had a nice, quiet Christmas.  AND I survived without making too many bad food choices"
52bcacfce4b0a5f47f87fb5f,12/26/13 22:26,Client,0,ThumbsUp,
52c1ceede4b05c06a14ca5a2,12/29/13 19:52,Client,79,,Fitbit battery burned out.  Steps are inaccurate until I can buy a new battery.
52c1ceede4b05c06a14ca5a2,12/29/13 19:52,Client,11,ThumbsUp,no worries!
52c4ffdee4b020a08553c6fc,1/2/14 5:57,Client,569,,"Now that the new year's here and we're past all the vacations and holidays and disruptions in routine, I feel like I can finally zone in on the healthy lifestyle.  I've been winging it lately, with barely the time to focus.  My first behavior coach told me that the goal for holidays, vacations, and other special events is to maintain my weight -  not expect to continue the weight loss.  In that respect, I've done well, and I think that was good advice.  However, I can't help but berate myself just a little for not continuing to lose.  Now, on with the new year!!!"
52c4ffdee4b020a08553c6fc,1/2/14 5:57,Client,156,,"Sounds like you got some great advice :).  Please remember beating yourself up does not move you forward.  Try to show yourself compassion.Happy New Year!"
52c4ffdee4b020a08553c6fc,1/2/14 5:57,Client,0,ThumbsUp,
52ce87e3e4b0a40c675475f5,1/9/14 11:28,Client,62,,How are things going ??? Any wins to share this week?
52ce87e3e4b0a40c675475f5,1/9/14 11:28,Client,193,,"Feeling stuck due to lots of arthritis related pain issues -- making exercise difficult.  On the positive side, I went to the doctor Monday and will be starting physical therapy this afternoon."
52ce87e3e4b0a40c675475f5,1/9/14 11:28,Client,134,,I am so sorry to hear about your arthritis acting up.  Glad to hear you are going to get help or it :).  Please take care of yourself!
52d00295e4b0a40c67559fa4,24:21.1,Client,547,,"Retrofit Mobile App Release Notice:Retrofit Nutrition Navigator for mobile devices is here. Taking control of your food choices is even easier. Now you can gain smarter, healthier eating habits from anywhere, anytime.How do I add the Nutrition Navigator app to my smartphone? http://wiki.retrofitme.com/display/CLIENT/Mobile#Mobile-HowdoIaddtheRetrofitMobileApptomysmartphone%3FWhat mobile devices are supported?http://wiki.retrofitme.com/display/CLIENT/Mobile#Mobile-Whatmobiledevicesaresupported%3FRegards,Retrofit Tech Guru"
52d7f618e4b0b66fa1ede5d5,1/16/14 15:09,Client,24,,How is your arthritis???
52d7f618e4b0b66fa1ede5d5,1/16/14 15:09,Client,138,,"PT is helping.  Unfortunately, the therapist doesn't want me to do any exercise for a couple of weeks (other than what he's having me do),"
52d7f618e4b0b66fa1ede5d5,1/16/14 15:09,Client,41,,"Okay, glad to hear PT is helping though.."
52deaff9e4b06065e83556f6,1/21/14 17:35,Client,161,,"Sloooowwwly starting to move my weight in the right direction.  Difficult to do without exercise.  Luckily, I've been too busy lately to think much about eating."
52deaff9e4b06065e83556f6,1/21/14 17:35,Client,43,,Slow and steady is the best way to lose :).
52e5524de4b06065e83a398b,1/26/14 18:22,Client,49,,Yay!  Ending the week below 154 for first time!!!
52e5524de4b06065e83a398b,1/26/14 18:22,Client,63,,THAT IS AWESOME!!! What a great win :).  Keep up the hard work.
52e97aa7e4b0f595a514d983,1/29/14 22:03,Client,91,,Had a colonoscopy today :-(  That's why my weight is so low.  I'll spare yo the details :-)
52e97aa7e4b0f595a514d983,1/29/14 22:03,Client,34,,UGH!!!! Hope you are feeling okay!
52ea36a0e4b0f595a5154849,1/30/14 11:25,Client,44,,Are your re-covered from your colonoscopy???
52ea36a0e4b0f595a5154849,1/30/14 11:25,Client,32,,Yes!  Feeling pretty good today.
52ea36a0e4b0f595a5154849,1/30/14 11:25,Client,0,ThumbsUp,
52f3b120e4b0a8dda32f7806,2/6/14 15:58,Client,62,,You continue to make great progress....How are you feeling????
52f3b120e4b0a8dda32f7806,2/6/14 15:58,Client,196,,Woo Hoo!!! Two days below 153.  I'm a little more active but still have some pain.  Have scheduled a Pilates class for tomorrow for stretching only so that I can work it back in my routine slowly.
52f3b120e4b0a8dda32f7806,2/6/14 15:58,Client,63,,Love the enthusiasm!!!!! Great idea about the Pilates class :).
52f3b120e4b0a8dda32f7806,2/6/14 15:58,Client,106,Smiley2,And I forgot to mention that I've been able to cinch my belt one notch tighter for the last week or so :-)
52f3b120e4b0a8dda32f7806,2/6/14 15:58,Client,15,,Awesome win!!!!
52fc100ae4b00d67cc3e5aa1,2/13/14 0:21,Client,33,,Yay! 36 pounds lost in 19 months!
52fc100ae4b00d67cc3e5aa1,2/13/14 0:21,Client,27,,Wohoo!!!!!!!!! You rock :).
52fd6501e4b00d67cc40513c,2/14/14 0:36,Client,49,,Bought a size 10 dress today.  Down from a 14 :-)
52fd6501e4b00d67cc40513c,2/14/14 0:36,Client,100,,UNBELIEVABLE.....I am so thrilled for you and it is a testament to your hard work and determination!
5305e5fbe4b00d67cc4b3766,2/20/14 11:24,Client,62,,Thinking of you and your family during this difficult time....
5307d1c3e4b02daed6d30ca4,2/21/14 22:22,Client,19,,Thinking of you....
530bc1e5e4b01df5b5840518,2/24/14 22:04,Client,55,,Hope you have a WONDERFUL Birthday :). Thinking of you!
530d559fe4b055c416818ec5,2/26/14 2:46,Client,173,,Back from New Orleans very late last night.  Difficult and stressful time.  Not a lot of good food choices available and very little exercise.  Time to get back on track :-)
530d559fe4b055c416818ec5,2/26/14 2:46,Client,85,,Glad you are home safe and sound.  Want to put something on the calendar to check-in?
530d559fe4b055c416818ec5,2/26/14 2:46,Client,71,,Any morning at 1130 works for me except This Friday 2/28 and Monday 3/3
530d559fe4b055c416818ec5,2/26/14 2:46,Client,45,,I will book us for March 5th at 11:30 CST :).
5310b8c2e4b055c416867e54,2/28/14 16:26,Client,216,,"Bummed out that I have not been able to lose any of the recent weight gain this week.  Instead, I gained a little more.  And I am leaving town again today which makes everything difficult.  Will be back Sunday night."
5310b8c2e4b055c416867e54,2/28/14 16:26,Client,329,,"I bet you are frustrated.....You will lose the weight...focus on what you CAN do this weekend-----drink lots of water, pack snacks with you, start meals with a salad whenever possible, move around as much as you can, limit treats, etc.We will brainstorm together when we meet and get this weight off!! :).Thinking of you!"
531cb683e4b089febc597915,3/9/14 19:44,Client,212,,"Yay!  Continuing in the right direction :-)   Didn't make my step goal of 7000 last two days due to being out of town and in the car for significant amounts of time, but psyched to make it every day this week :-)"
531cb683e4b089febc597915,3/9/14 19:44,Client,77,,"Awesome!!! Remember, at the end of the day, lose weight is about what we eat!"
5320d779e4b05c0128bc83ba,3/12/14 21:54,Client,29,,Yay!  Lowest weight so far!!!
5320d779e4b05c0128bc83ba,3/12/14 21:54,Client,72,,OMG!!!!!!!!!!! Way to go :).  I am thrilled for you.  Keep working hard!
532ad077e4b0e1f2b16fa434,3/20/14 11:26,ExerciseWeek,98,,So glad to hear your back and elbow are getting better!!! Love that you are getting your steps in!
532ca66ae4b0e1f2b172f711,3/21/14 20:51,Client,73,,Have a wonderful weekend ! Hope you can do something for YOU :).
532efed5e4b0e1f2b175a937,3/22/14 15:33,Client,308,,"Eating has been difficult this week because my refrigerator broke and the new one won't be delivered for almost another week.  :-(    The first to go was the produce.  We have one of those mini fridges that we were able to save most other stuff in, but I'm pretty limited in my ability to buy and store food."
532efed5e4b0e1f2b175a937,3/22/14 15:33,Client,338,,"Oh no!!!  That is terrible.  Try to do the best you can.  I will be away from the 26th thru April 1st.  My colleague Christina will be covering in my absence.  She is an RD and I bet she can help you with some creative ways to eat healthy with your inconvenience.  Thinking of you .  Keep up the hard work and determination."
5333293de4b01d1d48d02b81,3/26/14 19:23,Client,227,,"Hi !  I'm the dietitian that will be checking in with you while  is out of town.  If there are any specific nutrition questions/concerns you've had or if there are any resources you could use, just drop me a note:)"
533a138fe4b01d1d48db74fc,4/1/14 1:17,Client,223,,"Hi  - I wanted to touch base and see how you've been doing with the small fridge space.  I didn't see any food logs so thought I'd just reach out and see if I can help with anything.  Enjoy your night:) Christina"
533a138fe4b01d1d48db74fc,4/1/14 1:17,Client,433,,"Thanks Christina!  We got our new fridge on Saturday so everything's back to normal.  It was tough when the old one first went out because we were eating according to what would go bad first so it threw me off for a few days, but then things settled down.  And now I'm back to my usual routine.  I log my food on FitBit because it seems more helpful to me over there, maybe just because I'm used to it.Thanks again for checking in!"
533ae7abe4b01d1d48dca7e8,4/1/14 16:22,Client,80,,Yay!  First time under 152!  Hope my scale isn't playing an April Fools joke :-)
533ae7abe4b01d1d48dca7e8,4/1/14 16:22,Client,8,,Wow!!!!!
533d995ee4b0cf082b5eb841,4/3/14 17:24,Client,125,,Here is the snack list of protein and produce combinations:  http://wiki.retrofitme.com/pages/viewpage.action?pageId=2765219.
533df1a4e4b0cf082b5f9663,4/3/14 23:41,Client,82,,Printed out the snack list.  Lots of good ideas I've added to my shopping list!!!!
533df1a4e4b0cf082b5f9663,4/3/14 23:41,Client,4,,Yay!
5343190ae4b02cf0e3859ac3,4/7/14 21:30,Client,919,,",In an effort to better understand our customers we will be conducting market research over the next several weeks. We are partnering with CRG Strategic Communications who will conduct the market research on our behalf. I wanted to reach out and let you know that over the next several weeks you may be contacted by a company on behalf of Retrofit asking you to participate in online research. They will mention our name, Retrofit, so that you will know this is sponsored by us. We hope you will be receptive to this invitation and agree to participate. You can do this in the privacy of your own home and we think you‰Ûªll even enjoy this exercise. Thank you very much in advance for your participation. Your insight into our program, our message and our products will continue to help us create the very best experience for all of our Retrofit clients- current, former and prospective. Thank you, "
53485ceae4b05866b334d472,4/11/14 21:21,Client,258,,Had a little bit of a scare with some fainting episodes so had not been working to get my 7500 steps in each day.  I went to the cardiologist today and he doesn't it's cardiac-related (but is going to do tests) so he said I don't have any limits on exercise.
53485ceae4b05866b334d472,4/11/14 21:21,Client,139,,"Oh no!!!!! I am sorry to hear this.  Please keep me posted on how you are doing.  When will you be going back to him? Thinking of you :)."
53485ceae4b05866b334d472,4/11/14 21:21,Client,269,,"My echocardiogram and stress test aren't until May 1, so it's more of a """"just in case"""" scenario.  He said he was pretty sure that the fainting wasn't related to any heart problem.  I think if it was a bigger concern, I'm sure they would have done the diagnostics today."
53485ceae4b05866b334d472,4/11/14 21:21,Client,38,,You are right :). Please take it easy!
534ac712e4b04d74918754a3,4/13/14 17:19,Client,209,,"Yay!  Been bouncing around in the 152 -151 range for two weeks now.  Usually when I stay in a range that long, I don't go back up :-)  However, I'm going out of ton later this week so I have to plan carefully."
534ac712e4b04d74918754a3,4/13/14 17:19,Client,67,,I am excited for you! What are your plans for the upcoming weekend?
534ac712e4b04d74918754a3,4/13/14 17:19,Client,178,,Nothing fun.  My uncle is in hospice care and I am going to visit him.  It's about an 8 hour drive each way.  I got a hotel with a kitchenette so that I can prepare my own meals.
534ac712e4b04d74918754a3,4/13/14 17:19,Client,34,,Sorry to hear about your uncle :(.
5351e33ee4b0798c0d717fce,4/19/14 2:45,Client,180,,My uncle passed away and I will be out of town for probably a week.  I'll be taking my scale and fitbit and also food.  I will be staying in his apartment so I will have a kitchen.
5351e33ee4b0798c0d717fce,4/19/14 2:45,Client,110,,"I am so sorry to hear this....Please let me know if I can support you in anyway....Thinking of you "
53594f80e4b0798c0d7ced5a,4/24/14 17:53,Client,74,,Hope things are going okay with your family during this difficult time....
535b2f3ce4b028bd0b1c3745,4/26/14 3:59,Client,151,,"Back in town late last night.  Pretty exhausted, had lots of things to take care of regarding my uncle.  Looking forward to a little rest this weekend."
535b2f3ce4b028bd0b1c3745,4/26/14 3:59,Client,91,,I bet you are! I am glad you are back.  Try to stock up on some healthy food if you can :).
5362632ae4b0cfa3598862b3,5/1/14 15:07,Client,68,,Look at you with the weight loss!!! I hope you are feeling GREAT :).
5362632ae4b0cfa3598862b3,5/1/14 15:07,Client,88,,Getting back to a normal schedule and getting psyched up to meet my weight loss goal :-)
5362632ae4b0cfa3598862b3,5/1/14 15:07,Client,34,,I am excited to watch you do it!!!
53626342e4b0cfa3598862de,5/1/14 15:07,ExerciseWeek,69,,Nice step counts thus far this week.  Way to hit your 7500 step goal.
536c4bb3e4b07e120ee4a6e3,5/9/14 3:29,Client,144,,"Forgot to mention on the phone today -- lap swimming begins in the afternoons at the public pool later this month.  I hope to swim twice a week,"
536c4bb3e4b07e120ee4a6e3,5/9/14 3:29,Client,9,,AWESOME!!
537383c5e4b0e17a318aa12a,5/14/14 14:55,Client,51,,Woo Hoo!!!! First time below 150 in eight years :-)
537383c5e4b0e17a318aa12a,5/14/14 14:55,Client,169,,"LOVE IT!!!! You deserve this:). You are so committed to yourself and your health and wellness, please take some time to pat yourself on the back for your hard work!!!!!!"
537383c5e4b0e17a318aa12a,5/14/14 14:55,Client,91,,Yep!  And I also now know that patting myself on the back DOESN'T mean going out for pizza!
537383c5e4b0e17a318aa12a,5/14/14 14:55,Client,12,,Agree!!!!!!!
53791611e4b0e17a31934e27,5/18/14 20:20,Client,199,,Yay!  Stayed at 149 all week!  The next milestone is BMI below 24.  This week will be a challenge because my cousin is visiting from out of state so there will be some variance from my usual routine.
53791611e4b0e17a31934e27,5/18/14 20:20,Client,8,ThumbsUp,AWESOME!
